Track ID,From Track,Signal Name,Direction,Station ID,Next Station,Distance to Station,Length,Trip Count,Trip Total,Percent,Is Revenue,Line
TRYKB181T,TRYKB179T,B181GT,1,OML,OML1,567.2328,115.824,3264.1032,26286.66218,0.124173361,1,2
TOMLB185T,TRYKB181T,B185GT,1,OML,OML1,451.4088,175.400208,3379.9272,26286.66218,0.12857955,1,2
TOMLB191T,TOMLB185T,B191GT,1,OML,OML1,276.008592,135.495792,3555.327408,26286.66218,0.135252144,1,2
TOMLB195T,TOMLB191T,B195GT,1,OML,OML1,140.5128,140.5128,3690.8232,26286.66218,0.140406689,1,2
TOMLB199T,TOMLB195T,B199GT,1,OML,OML1,0,179.5272,3831.336,26286.66218,0.145752092,1,2
TOMLB205T,TOMLB199T,B205,1,JNE,JNE1,721.7664,44.196,4010.8632,26286.66218,0.152581685,1,2
TOMLB207T,TOMLB205T,B207*,1,JNE,JNE1,677.5704,187.452,4055.0592,26286.66218,0.154262994,1,2
TJANB213T,TOMLB207T,B213,1,JNE,JNE1,490.1184,140.208,4242.5112,26286.66218,0.161394063,1,2
TJANB217T,TJANB213T,B217,1,JNE,JNE1,349.9104,99.06,4382.7192,26286.66218,0.16672787,1,2
TJANB221T,TJANB217T,B221*,1,JNE,JNE1,345.85656,71.628,4481.7792,26286.66218,0.170496321,1,2
TJANB223T,TJANB221T,B223,1,JNE,JNE1,179.2224,50.292,4553.4072,26286.66218,0.173221201,1,2
TJANB225T,TJANB223T,B225*,1,JNE,JNE1,128.9304,128.9304,4603.6992,26286.66218,0.175134415,1,2
TJAN6T,TJANB225T,B229(X6),1,JNE,JNE1,0,166.63416,4732.6296,26286.66218,0.180039199,1,2
TJAN10TE,TJAN6T,B235(X10),1,RUN,RUN1,471.00744,67.354704,4899.26376,26286.66218,0.186378313,1,2
TJAN14AT,TJAN10TE,BA236(X14),1,RUN,RUN1,403.652736,111.044736,4966.618464,26286.66218,0.188940628,1,2
TJANB241T,TJAN14AT,B241,1,RUN,RUN1,292.608,121.92,5077.6632,26286.66218,0.193165004,1,2
TRUNB245T,TJANB241T,B245,1,RUN,RUN1,170.688,170.688,5199.5832,26286.66218,0.197803097,1,2
TRUNB251T,TRUNB245T,B251,1,RUN,RUN1,0,204.8256,5370.2712,26286.66218,0.204296428,1,2
TRUNB257T,TRUNB251T,B257,1,HPK,HPK1,522.1224,124.968,5575.0968,26286.66218,0.212088426,1,2
TRUNB261T,TRUNB257T,B261,1,HPK,HPK1,397.1544,138.684,5700.0648,26286.66218,0.216842472,1,2
TRUNB265T,TRUNB261T,B265,1,HPK,HPK1,258.4704,148.7424,5838.7488,26286.66218,0.222118303,1,2
THPKB269T,TRUNB265T,B269,1,HPK,HPK1,109.728,109.728,5987.4912,26286.66218,0.227776777,1,2
THPKB273T,THPKB269T,B273,1,HPK,HPK1,0,162.4584,6097.2192,26286.66218,0.231951062,1,2
THPK2T,THPKB273T,B279(X2),1,KEL,KEL1,531.4188,159.1056,6259.6776,26286.66218,0.238131321,1,2
THPKB285T,THPK2T,B285,1,KEL,KEL1,372.3132,134.112,6418.7832,26286.66218,0.244184034,1,2
TKELB289T,THPKB285T,B289,1,KEL,KEL1,238.2012,62.484,6552.8952,26286.66218,0.249285937,1,2
TKELB291T,TKELB289T,B291*,1,KEL,KEL1,175.7172,126.492,6615.3792,26286.66218,0.251662959,1,2
TKEL6T,TKELB291T,B295(X6),1,KEL,KEL1,49.2252,49.2252,6741.8712,26286.66218,0.256474982,1,2
TKEL10AT,TKEL6T,BA296,1,KEL,KEL1,0,160.8582,6791.0964,26286.66218,0.258347612,1,2
TKEL10TE,TKEL10AT,B303(X10),1,DNW,DNW1,374.2182,70.7136,6951.9546,26286.66218,0.264466997,1,2
TKEL22TB,TKEL10TE,B305(X22),1,DNW,DNW1,303.5046,150.495,7022.6682,26286.66218,0.267157091,1,2
TDNWB309T,TKEL22TB,B309,1,DNW,DNW1,153.0096,51.816,7173.1632,26286.66218,0.272882238,1,2
TDNWB311T,TDNWB309T,B311*,1,DNW,DNW1,101.1936,101.1936,7224.9792,26286.66218,0.274853428,1,2
TDNWB315T,TDNWB311T,B315,1,DNW,DNW1,0,255.4224,7326.1728,26286.66218,0.278703045,1,2
TDNWB323T,TDNWB315T,B323,1,LAN,LAN1,627.888,208.788,7581.5952,26286.66218,0.288419851,1,2
TDNWB329T,TDNWB323T,B329,1,LAN,LAN1,419.1,105.156,7790.3832,26286.66218,0.296362587,1,2
TDNWB333T,TDNWB329T,B333*,1,LAN,LAN1,313.944,103.632,7895.5392,26286.66218,0.300362942,1,2
TLANB337T,TDNWB333T,B337,1,LAN,LAN1,210.312,210.312,7999.1712,26286.66218,0.304305322,1,2
TLANB343T,TLANB337T,B343,1,LAN,LAN1,0,207.8736,8209.4832,26286.66218,0.312306033,1,2
TLANB351T,TLANB343T,B351,1,DUF,DUF1,336.1944,170.688,8417.3568,26286.66218,0.320213983,1,2
TDUFB355T,TLANB351T,B355,1,DUF,DUF1,165.5064,39.0144,8588.0448,26286.66218,0.326707314,1,2
TDUFB357T,TDUFB355T,B357*,1,DUF,DUF1,126.492,126.492,8627.0592,26286.66218,0.328191504,1,2
TDUFB361T,TDUFB357T,B361,1,DUF,DUF1,0,170.0784,8753.5512,26286.66218,0.333003526,1,2
TDUFB367T,TDUFB361T,B367,1,OSS,OSS1,535.5336,216.1032,8923.6296,26286.66218,0.339473667,1,2
TDUFB373T,TDUFB367T,B373,1,OSS,OSS1,319.4304,146.304,9139.7328,26286.66218,0.347694688,1,2
TOSSB379T,TDUFB373T,B379,1,OSS,OSS1,173.1264,173.1264,9286.0368,26286.66218,0.3532604,1,2
TOSS2T,TOSSB379T,B385(X2),1,OSS,OSS1,0,226.109784,9459.1632,26286.66218,0.359846493,1,2
TOSS6TB,TOSS2T,B391(X6),1,CHR,CHR1,526.746216,146.355816,9685.272984,26286.66218,0.368448185,1,2
TOSS22T,TOSS6TB,B397GT(X22),1,CHR,CHR1,380.3904,75.5904,9831.6288,26286.66218,0.374015869,1,2
TOSS30TA,TOSS22T,B399*,1,CHR,CHR1,304.8,84.4296,9907.2192,26286.66218,0.376891487,1,2
TOSSB401T,TOSS30TA,B410GT,1,CHR,CHR1,220.3704,220.3704,9991.6488,26286.66218,0.380103367,1,2
TCHRB409T,TOSSB401T,B409,1,CHR,CHR1,0,222.0468,10212.0192,26286.66218,0.388486721,1,2
TCHRB417T,TCHRB409T,B417,1,BAT,BAT1,392.1252,239.7252,10434.066,26286.66218,0.396933849,1,2
TBATB425T,TCHRB417T,B425,1,BAT,BAT1,152.4,152.4,10673.7912,26286.66218,0.406053501,1,2
TBATB429T,TBATB425T,B429,1,BAT,BAT1,0,183.0324,10826.1912,26286.66218,0.411851118,1,2
TBATB435T,TBATB429T,B435,1,BSP,BSP1,365.6076,214.7316,11009.2236,26286.66218,0.418814056,1,2
TBSPB443T,TBATB435T,B443,1,BSP,BSP1,150.876,150.876,11223.9552,26286.66218,0.426982898,1,2
TBSP70T,TBSPB443T,B447(X70),1,BSP,BSP1,0,189.5856,11374.8312,26286.66218,0.432722539,1,2
TBSP72T,TBSP70T,B453(X72),1,SGL,SGL1,352.9584,71.390256,11564.4168,26286.66218,0.439934774,1,2
TSGL74TB,TBSP72T,B455(X74),1,SGL,SGL1,281.568144,39.252144,11635.80706,26286.66218,0.44265061,1,2
TSGUY457T,TSGL74TB,B457*,1,SGL,SGL1,242.316,105.7656,11675.0592,26286.66218,0.444143844,1,2
TSGLB461T,TSGUY457T,B461,1,SGL,SGL1,136.5504,77.1144,11780.8248,26286.66218,0.448167391,1,2
TSGLB463T,TSGLB461T,B463*,1,SGL,SGL1,59.436,59.436,11857.9392,26286.66218,0.451100985,1,2
TSGL100T,TSGLB463T,B465(X100),1,SGL,SGL1,0,159.1818,11917.3752,26286.66218,0.453362056,1,2
TSGL102TB,TSGL100T,B471(X102),1,BAU,BAU1,450.4182,55.7022,12076.557,26286.66218,0.459417666,1,2
TSGLB472TA,TSGL102TB,B472*,1,BAU,BAU1,394.716,83.7438,12132.2592,26286.66218,0.461536695,1,2
TSGL108T,TSGLB472TA,BA474(X108),1,BAU,BAU1,310.9722,87.5538,12216.003,26286.66218,0.464722486,1,2
TSGLB477T,TSGL108T,B477,1,BAU,BAU1,223.4184,223.4184,12303.5568,26286.66218,0.468053217,1,2
TBAUB485T,TSGLB477T,B485,1,BAU,BAU1,0,174.3456,12526.9752,26286.66218,0.476552524,1,2
TBAU46T,TBAUB485T,B491(X46),1,YNG,YNG1,293.5224,103.0224,12701.3208,26286.66218,0.483184997,1,2
TYNG48T,TBAU46T,B495(X48),1,YNG,YNG1,190.5,89.916,12804.3432,26286.66218,0.487104187,1,2
TYNGB497TA,TYNG48T,B497*,1,YNG,YNG1,100.584,100.584,12894.2592,26286.66218,0.490524781,1,2
TYNGB503T,TYNGB497TA,B501GT,1,YNG,YNG1,0,188.976,12994.8432,26286.66218,0.494351208,1,2
TYNGB507T,TYNGB503T,B507,1,SHE,SHE1,573.024,225.552,13183.8192,26286.66218,0.501540253,1,2
TYNGB513T,TYNGB507T,B513,1,SHE,SHE1,347.472,155.448,13409.3712,26286.66218,0.510120726,1,2
TSHEB519T,TYNGB513T,B519,1,SHE,SHE1,192.024,192.024,13564.8192,26286.66218,0.516034295,1,2
TSHEB525T,TSHEB519T,B525,1,SHE,SHE1,0,229.8192,13756.8432,26286.66218,0.523339293,1,2
TSHEB533T,TSHEB525T,B533,1,CFK,CFK1,421.5384,243.2304,13986.6624,26286.66218,0.532082099,1,2
TCFKB541T,TSHEB533T,B541,1,CFK,CFK1,178.308,178.308,14229.8928,26286.66218,0.541335096,1,2
TCFKB547T,TCFKB541T,B547,1,CFK,CFK1,0,174.3456,14408.2008,26286.66218,0.548118308,1,2
TCFKB553T,TCFKB547T,B553,1,BRD,BRD1,710.3364,193.7766,14582.5464,26286.66218,0.554750782,1,2
TCFKB559T,TCFKB553T,B559,1,BRD,BRD1,516.5598,143.3322,14776.323,26286.66218,0.562122452,1,2
TCFKB563T,TCFKB559T,B563,1,BRD,BRD1,373.2276,174.9552,14919.6552,26286.66218,0.567575111,1,2
TBRDB569T,TCFKB563T,B569,1,BRD,BRD1,198.2724,198.2724,15094.6104,26286.66218,0.574230775,1,2
TBRD2T,TBRDB569T,B575(X2),1,BRD,BRD1,0,163.9062,15292.8828,26286.66218,0.581773475,1,2
TBRD4T,TBRD2T,B581(X4),1,CHE,CHE1,421.767,114.440208,15456.789,26286.66218,0.588008812,1,2
TBRD6TB,TBRD4T,B585(X6),1,CHE,CHE1,307.326792,151.674576,15571.22921,26286.66218,0.592362358,1,2
TBRD22T,TBRD6TB,B589GT(X22),1,CHE,CHE1,155.652216,97.435416,15722.90378,26286.66218,0.598132379,1,2
TBRD30TA,TBRD22T,B593*,1,CHE,CHE1,58.2168,58.2168,15820.3392,26286.66218,0.601839027,1,2
TCHEB595T,TBRD30TA,B595GT,1,CHE,CHE1,0,178.689,15878.556,26286.66218,0.604053717,1,2
TCHEB601T,TCHEB595T,B601,1,PAP,PAP1,384.429,219.837,16057.245,26286.66218,0.610851423,1,2
TPAPB607T,TCHEB601T,B607,1,PAP,PAP1,164.592,164.592,16277.082,26286.66218,0.619214486,1,2
TPAPB613T,TPAPB607T,B613,1,PAP,PAP1,0,210.312,16441.674,26286.66218,0.625475912,1,2
TPAPB621T,TPAPB613T,B621,1,DON,DON1,368.046,179.07,16651.986,26286.66218,0.633476623,1,2
TDONB627T,TPAPB621T,B627,1,DON,DON1,188.976,86.5632,16831.056,26286.66218,0.640288823,1,2
TDON60AT,TDONB627T,B62*,1,DON,DON1,102.4128,102.4128,16917.6192,26286.66218,0.64358187,1,2
TDON60T,TDON60AT,B633(X60),1,DON,DON1,0,178.9176,17020.032,26286.66218,0.647477868,1,2
TDON62T,TDON60T,B639(X62),1,GWD,GWD1,470.916,97.155,17198.9496,26286.66218,0.654284271,1,2
TGWY64TB,TDON62T,B641(X64),1,GWD,GWD1,373.761,48.2346,17296.1046,26286.66218,0.657980252,1,2
TGWY90AT,TGWY64TB,B643*,1,GWD,GWD1,325.5264,148.660104,17344.3392,26286.66218,0.659815197,1,2
TGWY90T,TGWY90AT,B647(X90),1,GWD,GWD1,176.866296,95.179896,17492.9993,26286.66218,0.665470541,1,2
TGWY94TA,TGWY90T,B651*,1,GWD,GWD1,81.6864,81.6864,17588.1792,26286.66218,0.669091385,1,2
TGWDB653T,TGWY94TA,B653,1,GWD,GWD1,0,270.3576,17669.8656,26286.66218,0.672198907,1,2
TGWDB663T,TGWDB653T,B663,1,COX,COX1,376.428,211.836,17940.2232,26286.66218,0.68248388,1,2
TCOXB669T,TGWDB663T,B669,1,COX,COX1,164.592,164.592,18152.0592,26286.66218,0.690542568,1,2
TCOXB675T,TCOXB669T,B675,1,COX,COX1,0,208.407,18316.6512,26286.66218,0.696803994,1,2
TCOX30T,TCOXB675T,B681(X30),1,WDB,WDB1,635.4318,200.025,18525.0582,26286.66218,0.704732235,1,2
TCOX22T,TCOX30T,B689ST(X22),1,WDB,WDB1,435.4068,195.072,18725.0832,26286.66218,0.712341608,1,2
TCOX20T,TCOX22T,B695XT(X20),1,WDB,WDB1,240.3348,97.536,18920.1552,26286.66218,0.719762557,1,2
TWDB18T,TCOX20T,B697XT(X18),1,WDB,WDB1,142.7988,30.48,19017.6912,26286.66218,0.723473032,1,2
TWDB16TE,TWDB18T,B699(x16),1,WDB,WDB1,112.3188,112.3188,19048.1712,26286.66218,0.724632556,1,2
TWDBB703T,TWDB16TE,BA702(X12),1,WDB,WDB1,0,164.1348,19160.49,26286.66218,0.728905399,1,2
TWDB8T,TWDBB703T,B707(X8),1,MST,MST1,791.2608,210.312,19324.6248,26286.66218,0.735149433,1,2
TWDBB715T,TWDB8T,B715,1,MST,MST1,580.9488,134.112,19534.9368,26286.66218,0.743150144,1,2
TWDBB719T,TWDBB715T,B719,1,MST,MST1,446.8368,169.164,19669.0488,26286.66218,0.748252047,1,2
TWDBB725T,TWDBB719T,B725,1,MST,MST1,277.6728,137.16,19838.2128,26286.66218,0.754687402,1,2
TWDBB729T,TWDBB725T,B729,1,MST,MST1,140.5128,140.5128,19975.3728,26286.66218,0.759905258,1,2
TMSTB733T,TWDBB729T,B733,1,MST,MST1,0,174.0408,20115.8856,26286.66218,0.765250661,1,2
TMSTB739T,TMSTB733T,B739,1,VPK,VPK1,1033.8816,146.9136,20289.9264,26286.66218,0.771871539,1,2
TMSTB745T,TMSTB739T,B745,1,VPK,VPK1,886.968,152.4,20436.84,26286.66218,0.777460442,1,2
TMSTB749T,TMSTB745T,B749,1,VPK,VPK1,734.568,107.8992,20589.24,26286.66218,0.783258059,1,2
TMSTB753T,TMSTB749T,B753*,1,VPK,VPK1,626.6688,93.2688,20697.1392,26286.66218,0.787362772,1,2
TMSTB757T,TMSTB753T,B757,1,VPK,VPK1,533.4,280.416,20790.408,26286.66218,0.790910913,1,2
TVPKB765T,TMSTB757T,B765,1,VPK,VPK1,252.984,252.984,21070.824,26286.66218,0.801578529,1,2
TVPK6T,TVPKB765T,B773(X6),1,VPK,VPK1,0,215.4936,21323.808,26286.66218,0.811202573,1,2
TVPK10TE,TVPK6T,B781(X10),1,WAR,WAR1,1985.01,115.91544,21539.3016,26286.66218,0.819400403,1,2
TVPK14AT,TVPK10TE,BA784(X14),1,WAR,WAR1,1869.09456,94.09176,21655.21704,26286.66218,0.823810071,1,2
TVPKB787T,TVPK14AT,B787,1,WAR,WAR1,1775.0028,164.8968,21749.3088,26286.66218,0.82738952,1,2
TVPKB793T,TVPKB787T,B793,1,WAR,WAR1,1610.106,313.944,21914.2056,26286.66218,0.833662541,1,2
TWARB803T,TVPKB793T,B803,1,WAR,WAR1,1296.162,236.8296,22228.1496,26286.66218,0.845605632,1,2
TWARB811T,TWARB803T,B811*,1,WAR,WAR1,1059.3324,131.9784,22464.9792,26286.66218,0.854615129,1,2
TWARB815T,TWARB811T,B815,1,WAR,WAR1,927.354,294.7416,22596.9576,26286.66218,0.859635866,1,2
TWARB825T,TWARB815T,B825,1,WAR,WAR1,632.6124,207.264,22891.6992,26286.66218,0.870848457,1,2
TWAR22T,TWARB825T,B831ST(X22),1,WAR,WAR1,425.3484,112.776,23098.9632,26286.66218,0.878733216,1,2
TWAR20T,TWAR22T,B835GTST(X20),1,WAR,WAR1,312.5724,141.1224,23211.7392,26286.66218,0.883023453,1,2
TWAR18T,TWAR20T,B839GTST(X18),1,WAR,WAR1,171.45,33.528,23352.8616,26286.66218,0.888392046,1,2
TWAR16TB,TWAR18T,B841GTST(X16),1,WAR,WAR1,137.922,84.4296,23386.3896,26286.66218,0.889667522,1,2
TWAR12TA,TWAR16TB,B844*,1,WAR,WAR1,53.4924,53.4924,23470.8192,26286.66218,0.892879402,1,2
TWARB845T,TWAR12TA,BA846(X12),1,WAR,WAR1,0,164.1348,23524.3116,26286.66218,0.894914365,1,2
TWAR8T,TWARB845T,B851(X8),1,KEN,KEN1,2598.215784,117.6528,23688.4464,26286.66218,0.901158399,1,2
TWAR855T,TWAR8T,B855*,1,KEN,KEN1,2480.562984,85.344,23806.0992,26286.66218,0.905634159,1,2
TWAR857T,TWAR855T,B857,1,KEN,KEN1,2395.218984,219.340176,23891.4432,26286.66218,0.908880825,1,2
TWAR865T,TWAR857T,B865GT,1,KEN,KEN1,2175.878808,280.169112,24110.78338,26286.66218,0.917224987,1,2
TWARB875T,TWAR865T,B875,1,KEN,KEN1,1895.709696,244.385592,24390.95249,26286.66218,0.92788321,1,2
TKENB883T,TWARB875T,B883,1,KEN,KEN1,1651.324104,219.248736,24635.33808,26286.66218,0.937180153,1,2
TKENB889T,TKENB883T,B889,1,KEN,KEN1,1432.075368,194.438016,24854.58682,26286.66218,0.945520836,1,2
TKENB895T,TKENB889T,B895GT,1,KEN,KEN1,1237.637352,186.72048,25049.02483,26286.66218,0.952917668,1,2
TKENB901T,TKENB895T,B901,1,KEN,KEN1,1050.916872,191.069976,25235.74531,26286.66218,0.960020909,1,2
TKENB909T,TKENB901T,B909,1,KEN,KEN1,859.846896,207.358488,25426.81529,26286.66218,0.967289613,1,2
TKENB915T,TKENB909T,B915GT,1,KEN,KEN1,652.488408,232.580688,25634.17378,26286.66218,0.975177967,1,2
TKEN22T,TKENB915T,B923GTST(X22),1,KEN,KEN1,419.90772,114.251232,25866.75446,26286.66218,0.984025826,1,2
TKEN20T,TKEN22T,B927GTST(X20),1,KEN,KEN1,305.656488,92.509848,25981.0057,26286.66218,0.988372183,1,2
TKEN18T,TKEN20T,B929GTST(X18),1,KEN,KEN1,213.14664,49.063656,26073.51554,26286.66218,0.991891453,1,2
TKEN16TE,TKEN18T,B931GTST(X16),1,KEN,KEN1,164.082984,164.082984,26122.5792,26286.66218,0.993757938,1,2
TKENB937T,TKEN16TE,B937GTST,1,KEN,KEN1,0,156.91104,26286.66218,26286.66218,1,1,2
TKIP16TC,TKIPB80T,BA81(X12),1,ISL,ISL1,1260.143784,133.2,0,0,0,0,2
TKIP10TE,TKIP16TC,x,1,ISL,ISL1,1126.946184,133.1976,0,0,0,0,2
TKIP16TD,TKIP18T,x,1,KIP,KIP1,266.3976,133.2,0,0,0,0,2
TKIP10TA,TKIP16TD,x,1,KIP,KIP1,133.1976,133.1976,0,0,0,0,2
TKIPBA80T,TKIP10TA,x,1,KIP,KIP1,0,152.4,0,0,0,0,2
TKENBA937T,TKEN10TE,B937GTST,2,KEN,KEN2,0,159.96,0,0,0,0,2
TKEN10TE,TKEN16TC,x,2,KEN,KEN2,159.96,130.55,0,0,0,0,2
TKEN16TC,TKEN18T,x,2,KEN,KEN2,209.02,49.06,0,0,0,0,2
TKEN16TD,TKENB937T,x,2,WAR,WAR2,2644.227784,49.06,0,0,0,0,2
TKEN10TA,TKEN16TD,x,2,WAR,WAR2,2595.167784,130.554984,0,0,0,0,2
TISL44TB,TISL30AT,BA133,1,RYK,RYK1,705.930768,84.09,0,0,0,0,2
TISL42TA,TISL44TB,BA134(X50),1,RYK,RYK1,621.840768,84.091272,0,0,0,0,2
TISL30TB,TISL30AT,BA128,2,ISL,ISL2,285.72,49.53,0,0,0,0,2
TISL18TB,TISL30TB,BA128,2,ISL,ISL2,208.64,77.08,0,0,0,0,2
TOSS10TB,TOSS10AT,x,2,OSS,OSS2,142.016232,75.39,0,0,0,0,2
TOSS8TB,TOSS10TB,x,2,OSS,OSS2,66.626232,66.626232,0,0,0,0,2
TOSSB392T,TOSS8TB,x,2,OSS,OSS2,0,166.545768,0,0,0,0,2
TOSS24TB,TOSS10AT,x,1,CHR,CHR1,334.8,66.626232,0,0,0,0,2
TOSS30TB,TOSS24TB,x,1,CHR,CHR1,304.8,30,0,0,0,0,2
TOSS6TA,TOSS2T,x,1,CHR,CHR1,526.746216,146.355816,0,0,0,0,2
TBRD28TA,TCHE32T,B594(X28),2,BRD,BRD2,443.078616,144.374616,0,0,0,0,2
TCHEB595T,TOSS30TC,B595GT,1,CHE,CHE1,0,178.689,0,0,0,0,2
TOSS30TC,TBRD24TA,x,1,CHE,CHE1,58.2168,58.2168,0,0,0,0,2
TBRD24TA,TBRD10AT,x,1,CHE,CHE1,88.6968,30.48,0,0,0,0,2
TBRD8TA,TBRD10TB,x,2,BRD,BRD2,231.547416,91.44,0,0,0,0,2
TBRD10TB,TBRD10AT,x,2,BRD,BRD2,322.987416,91.44,0,0,0,0,2
TKEN6T,TKENBA937T,BA941,2,KEN,KEN2,159.96,159.96,0,0,0,0,2
TKENB937T,TKEN8T,B941,1,KEN,KEN1,0,156.91104,0,0,0,0,2
TKEN8T,TKENB937T,B941,1,KEN,KEN1,156.91104,156.91104,0,0,0,0,2
TKIP8T,TKIPB80T,BA81,2,KIP,KIP2,162.1536,162.1536,0,0,0,0,2
TKIPB80T,TKIP8T,BA81,2,KIP,KIP2,0,162.1536,0,0,0,0,2
TKIP6T,TKIPBA80T,BA74,1,KIP,KIP1,162.1536,162.1536,0,0,0,0,2
TDMLA4536T,TDML6T,x,2,DML,DML2,0,110,0,5415,0,1,3
TDML10T,TDMLA4536T,x,2,LES,LES2,1610,102,110,5415,0.020313943,1,3
TDML24TA,TDML10T,x,2,LES,LES2,1508,154,212,5415,0.039150508,1,3
TDML4511T,TDML24TA,x,2,LES,LES2,1354,199,366,5415,0.067590028,1,3
TDML34T,TDML4511T,x,2,LES,LES2,1155,203,565,5415,0.104339797,1,3
TLES4471T,TDML34T,x,2,LES,LES2,952,210,768,5415,0.141828255,1,3
TLES4449T,TLES4471T,x,2,LES,LES2,742,206,978,5415,0.180609418,1,3
TLES4429T,TLES4449T,x,2,LES,LES2,536,208,1184,5415,0.218651893,1,3
TLES4407T,TLES4429T,x,2,LES,LES2,368,160,1392,5415,0.257063712,1,3
TLES28T,TLES4407T,x,2,LES,LES2,168,168,1552,5415,0.286611265,1,3
TLES4375T,TLES28T,x,2,LES,LES2,0,108,1720,5415,0.317636196,1,3
TLES36T,TLES4375T,x,2,BSS,BSS2,666,211,1828,5415,0.337580794,1,3
TLES4343T,TLES36T,x,2,BSS,BSS2,455,147,2039,5415,0.37654663,1,3
TBSS4329T,TLES4343T,x,2,BSS,BSS2,308,144,2186,5415,0.403693444,1,3
TBSS34T,TBSS4329T,x,2,BSS,BSS2,164,164,2330,5415,0.430286242,1,3
TBSS4297T,TBSS34T,x,2,BSS,BSS2,0,115,2494,5415,0.460572484,1,3
TBSS32T,TBSS4297T,x,2,BYV,BYV2,763,99,2609,5415,0.481809788,1,3
TBSS4277T,TBSS32T,x,2,BYV,BYV2,664,144,2708,5415,0.500092336,1,3
TBYV30T,TBSS4277T,x,2,BYV,BYV2,520,180,2852,5415,0.526685134,1,3
TBYV6T,TBYV30T,x,2,BYV,BYV2,340,154,3032,5415,0.559926131,1,3
TBYV10TA,TBYV6T,x,2,BYV,BYV2,186,186,3186,5415,0.588365651,1,3
TBYV4209T,TBYV10TA,x,2,BYV,BYV2,0,113,3372,5415,0.622714681,1,3
TBYV26T,TBYV4209T,x,2,YIE,YIE2,1930,125,3485,5415,0.643582641,1,3
TBYV4187T,TBYV26T,x,2,YIE,YIE2,1805,180,3610,5415,0.666666667,1,3
TBYV24T,TBYV4187T,x,2,YIE,YIE2,1625,239,3790,5415,0.699907664,1,3
TBYV4145T,TBYV24T,x,2,YIE,YIE2,1386,245,4029,5415,0.744044321,1,3
TYIE4119T,TBYV4145T,x,2,YIE,YIE2,1141,258,4274,5415,0.789289012,1,3
TYIE4093T,TYIE4119T,x,2,YIE,YIE2,883,157,4532,5415,0.836934441,1,3
TYIE4077T,TYIE4093T,x,2,YIE,YIE2,726,226,4689,5415,0.865927978,1,3
TYIE22T,TYIE4077T,x,2,YIE,YIE2,500,117,4915,5415,0.907663897,1,3
TYIE20T,TYIE22T,x,2,YIE,YIE2,383,83,5032,5415,0.929270545,1,3
TYIE18T,TYIE20T,x,2,YIE,YIE2,300,61,5115,5415,0.944598338,1,3
TYIE16TA,TYIE18T,x,2,YIE,YIE2,239,169,5176,5415,0.955863343,1,3
TYIE12T,TYIE16TA,x,2,YIE,YIE2,70,70,5345,5415,0.987072946,1,3
TYIE66T,TYIE12T,x,2,YIE,YIE2,0,108,5415,5415,1,1,3
TYIE2T,TYIW44TA,x,1,YIE,YIE1,0,106,0,5432,0,1,3
TYIE10T,TYIE2T,x,1,BYV,BYV1,1948,88,106,5432,0.019513991,1,3
TYIE24TE,TYIE10T,x,1,BYV,BYV1,1860,154,194,5432,0.035714286,1,3
TYIE4028T,TYIE24TE,x,1,BYV,BYV1,1706,188,348,5432,0.064064801,1,3
TYIE68T,TYIE4028T,x,1,BYV,BYV1,1518,334,536,5432,0.098674521,1,3
TYIE4080T,TYIE68T,x,1,BYV,BYV1,1184,301,870,5432,0.160162003,1,3
TBYV22T,TYIE4080T,x,1,BYV,BYV1,883,248,1171,5432,0.215574374,1,3
TBYV4140T,TBYV22T,x,1,BYV,BYV1,635,215,1419,5432,0.26122975,1,3
TBYV4156T,TBYV4140T,x,1,BYV,BYV1,420,205,1634,5432,0.300810015,1,3
TBYV20T,TBYV4156T,x,1,BYV,BYV1,215,215,1839,5432,0.338549337,1,3
TBYV18T,TBYV20T,x,1,BYV,BYV1,0,115,2054,5432,0.378129602,1,3
TBYV16TE,TBYV18T,x,1,BSS,BSS1,761,166,2169,5432,0.399300442,1,3
TBYV4228T,TBYV16TE,x,1,BSS,BSS1,595,150,2335,5432,0.429860088,1,3
TBYV4242T,TBYV4228T,x,1,BSS,BSS1,445,149,2485,5432,0.457474227,1,3
TBSS4256T,TBYV4242T,x,1,BSS,BSS1,296,150,2634,5432,0.484904271,1,3
TBSS42T,TBSS4256T,x,1,BSS,BSS1,146,146,2784,5432,0.512518409,1,3
TBSS4286T,TBSS42T,x,1,BSS,BSS1,0,115,2930,5432,0.539396171,1,3
TBSS40T,TBSS4286T,x,1,LES,LES1,662,107,3045,5432,0.56056701,1,3
TBSS4308T,TBSS40T,x,1,LES,LES1,555,117,3152,5432,0.580265096,1,3
TBSS4320T,TBSS4308T,x,1,LES,LES1,438,142,3269,5432,0.601804124,1,3
TLES4334T,TBSS4320T,x,1,LES,LES1,296,164,3411,5432,0.627945508,1,3
TLES38T,TLES4334T,x,1,LES,LES1,132,132,3575,5432,0.658136966,1,3
TLES4364T,TLES38T,x,1,LES,LES1,0,111,3707,5432,0.682437408,1,3
TLES30T,TLES4364T,x,1,DML,DML1,1614,117,3818,5432,0.70287187,1,3
TLES4386T,TLES30T,x,1,DML,DML1,1497,153,3935,5432,0.724410898,1,3
TLES4402T,TLES4386T,x,1,DML,DML1,1344,151,4088,5432,0.75257732,1,3
TLES4418T,TLES4402T,x,1,DML,DML1,1193,151,4239,5432,0.780375552,1,3
